,ADX,ADX_RB_13,ADX_RB_2,ADX_RB_21,ADX_RB_3,ADX_RB_5,ADX_RB_8,Close_EMA200,EMA15_30,EMA15_30_RB_13,EMA15_30_RB_2,EMA15_30_RB_21,EMA15_30_RB_3,EMA15_30_RB_5,EMA15_30_RB_8,EMA5_20,EMA5_20_RB_short_13,EMA5_20_RB_short_2,EMA5_20_RB_short_3,EMA5_20_RB_short_5,EMA5_20_RB_short_8,RSI_EMA5,RSI_EMA5_RB_13,RSI_EMA5_RB_2,RSI_EMA5_RB_21,RSI_EMA5_RB_3,RSI_EMA5_RB_5,RSI_EMA5_RB_8,RSI_RB_short_13,RSI_RB_short_2,RSI_RB_short_3,RSI_RB_short_5,RSI_RB_short_8,Rolling_EMA30_RB_short_13,Rolling_EMA30_RB_short_2,Rolling_EMA30_RB_short_3,Rolling_EMA30_RB_short_5,Rolling_EMA30_RB_short_8,Rolling_EMA50_RB_13,Rolling_EMA50_RB_2,Rolling_EMA50_RB_21,Rolling_EMA50_RB_3,Rolling_EMA50_RB_5,Rolling_EMA50_RB_8,Stochastic,Stochastic_RB_13,Stochastic_RB_2,Stochastic_RB_21,Stochastic_RB_3,Stochastic_RB_5,Stochastic_RB_8,pred_down_0,pred_down_1,pred_down_2,pred_down_3,pred_down_4,pred_down_5,pred_down_6,pred_down_7,pred_down_8,pred_down_9,pred_down_short_0,pred_down_short_1,pred_down_short_2,pred_down_short_3,pred_down_short_4,pred_down_short_5,pred_down_short_6,pred_down_short_7,pred_down_short_8,pred_down_short_9,pred_up_0,pred_up_1,pred_up_2,pred_up_3,pred_up_4,pred_up_5,pred_up_6,pred_up_7,pred_up_8,pred_up_9,pred_up_short_0,pred_up_short_1,pred_up_short_2,pred_up_short_3,pred_up_short_4,pred_up_short_5,pred_up_short_6,pred_up_short_7,pred_up_short_8,pred_up_short_9,trade_flag,trade_result
10942,48.444669,28.75380251,54.27413812,28.20564491,69.20058835,33.53461658,9.679230715,1.76124602,0.400895093,1.433549147,3.743515153,-1.088546768,5.211940672,3.111428762,0.921563753,-2.262109083,2.098283562,-2.465471063,-2.174503779,-1.143875673,-1.527434489,32.85145277,63.77932541,58.88057324,46.12712448,71.87798287,69.01794849,47.56058899,63.08500478,24.81833426,21.77848775,35.35178777,29.45882353,-0.001418253,-0.000245121,-0.000419675,-0.000744587,-0.000921251,0.003991399,-0.000635919,0.004272484,-0.000457068,0.001517249,0.002689071,19.06158358,93.2718894,0.954861111,23.13624679,55.24256651,94.15781487,22.51256281,0.024140094,0.068592642,0.070232013,0.141305752,0.198165954,0.202916794,0.278601542,0.490348847,0.73619195,0.755258859,0.921013886,0.972242442,0.979545156,0.986171853,0.981533493,0.958437508,0.938149057,0.95956256,0.988887726,0.993817849,0.975859906,0.931407358,0.929767987,0.858694248,0.801834046,0.797083206,0.721398458,0.509651153,0.26380805,0.244741141,0.078986114,0.027757558,0.020454844,0.013828147,0.018466507,0.041562492,0.061850943,0.04043744,0.011112274,0.006182151,-1,1
10965,34.43352571,9.406176608,35.24469115,13.62265618,50.48898763,45.07165038,65.27825062,5.964957999,0.946698067,1.360138748,-0.188186494,-0.575465893,-0.456033711,0.915871577,5.307452291,1.670332886,-0.426798051,1.291600259,0.95303878,0.118246142,-0.012762282,65.14014968,48.1646302,49.16771606,53.87972956,37.86507012,35.06180706,76.17062344,53.07753797,74.4488978,60,55.48902196,60.74418605,0.00057654,0.000228457,0.000341362,0.000528164,0.000544442,0.002488422,0.00034025,0.004443332,0.000317597,-0.000279923,-0.000306264,97.64243615,41.80904523,65.36796537,62.5,20.69536424,10.34164358,68.10007819,0.62074389,0.718837125,0.624598296,0.604049451,0.645796876,0.531533742,0.521906993,0.310446777,0.379735359,0.212632531,0.729241297,0.758347055,0.766458645,0.790121527,0.811219211,0.770798539,0.733514832,0.516047807,0.397611467,0.338269666,0.37925611,0.281162875,0.375401704,0.395950549,0.354203124,0.468466258,0.478093007,0.689553223,0.620264641,0.787367469,0.270758703,0.241652945,0.233541355,0.209878473,0.188780789,0.229201461,0.266485168,0.483952193,0.602388533,0.661730334,1,-1
10972,38.23454168,18.17007123,28.37267024,22.35774041,29.28637608,59.61844135,54.27413812,0.387254286,0.295907188,0.601853178,0.332301536,-0.984244014,-0.144344984,-0.235216161,3.743515153,-1.210758402,-0.01620461,0.019699687,0.576572481,1.903466361,1.557189714,56.59186846,45.5659607,56.1638095,43.67888849,52.23264131,36.64773313,58.88057324,55.31062124,50.58548009,47.55592378,80.07334963,77.66798419,0.000450987,-0.000253268,-0.000315945,-0.000328148,9.37E-06,0.002609295,0.00022684,0.004676675,0.000341207,0.000168213,-0.000764506,14.0625,65.63342318,83.33333333,38.05668016,67.74891775,44.37086093,0.954861111,0.310446777,0.379735359,0.212632531,0.161408214,0.128360404,0.148333365,0.100915452,0.101608427,0.610800002,0.598094242,0.516047807,0.397611467,0.338269666,0.28634097,0.214867342,0.236175475,0.207846754,0.226297087,0.684976991,0.910102586,0.689553223,0.620264641,0.787367469,0.838591786,0.871639596,0.851666635,0.899084548,0.898391573,0.389199998,0.401905758,0.483952193,0.602388533,0.661730334,0.71365903,0.785132658,0.763824525,0.792153246,0.773702913,0.315023009,0.089897414,-1,1
11107,24.41428287,52.06957502,24.74630162,45.49524122,17.84989396,8.633766861,14.18683789,-1.079288985,0.111070224,-2.04877531,0.429773067,-1.772128543,0.025566191,-0.566859745,-0.421195009,-0.272672607,0.737475404,-0.425252837,-0.455584845,0.463216757,0.740382164,50.59486485,42.54781824,61.07325151,37.01504482,58.19560482,44.54899649,52.69337559,70.25572005,48.88337469,36.04806409,57.59878419,58.4992343,0.0001011,-3.34E-05,-5.43E-05,-0.000185792,-0.000107186,0.000220448,4.05E-05,-0.001778012,0.000225943,0.000396848,0.000121093,65.14285714,91.56626506,68.10035842,81.01983003,63.02250804,85.58951965,17.85714286,0.261884253,0.388024407,0.327684243,0.246587569,0.298808711,0.266962337,0.443664735,0.764458418,0.809632997,0.563992833,0.49918533,0.589319303,0.596533999,0.55865005,0.538571658,0.583878905,0.701271655,0.823682702,0.922286486,0.915325176,0.738115747,0.611975593,0.672315757,0.753412431,0.701191289,0.733037663,0.556335265,0.235541582,0.190367003,0.436007167,0.50081467,0.410680697,0.403466001,0.44134995,0.461428342,0.416121095,0.298728345,0.176317298,0.077713514,0.084674824,-1,1
11145,35.70904983,9.251409923,22.65703684,60.05693913,22.81982197,15.18145363,27.52901216,-8.977124522,-1.629262224,-0.765217563,1.254093827,-2.465398296,0.956052032,0.734536063,0.191000162,-4.792393567,1.176044799,-2.007680122,-0.467165496,0.098342169,0.675820046,38.09473152,38.71992596,61.37336565,34.25725625,56.13809902,57.40603882,52.59778792,75.74750831,23.11111111,43.62745098,54.14364641,61.48036254,-0.001086242,-0.000845415,-0.001137613,-0.001239112,-0.001277749,0.000604782,-0.000757906,0.000413518,-0.000499361,-0.000200518,0.000159005,30.95794393,18.50533808,59.44272446,88.20058997,89.78328173,81.96347032,39.42857143,0.070536509,0.116233018,0.098198376,0.128948131,0.354888283,0.385181174,0.322531025,0.61191192,0.598643852,0.833859669,0.44920543,0.59593024,0.638066347,0.649993496,0.774099283,0.823846725,0.828582725,0.85458692,0.896157591,0.991116038,0.929463491,0.883766982,0.901801624,0.871051869,0.645111717,0.614818826,0.677468975,0.38808808,0.401356148,0.166140331,0.55079457,0.40406976,0.361933653,0.350006504,0.225900717,0.176153275,0.171417275,0.14541308,0.103842409,0.008883962,-1,1
11146,38.85460126,7.006373636,21.74313592,55.51114479,23.08812971,17.57485711,26.50391619,-8.709590945,-2.107662847,-0.6704251,1.25296069,-2.250643447,1.081765579,0.796178244,0.062923507,-4.867511473,1.042392371,-4.344572115,-2.007680122,-0.170145695,0.302991101,35.44303353,41.10189002,60.80112411,38.26287444,59.16264633,57.87359149,51.16580956,64.45131376,11.8680149,23.11111111,44.27860697,53.62318841,-0.001419106,-0.000615754,-0.001133867,-0.001486876,-0.001540678,0.000379172,-0.001005437,0.000193884,-0.000779766,-0.000454973,-1.86E-05,32.00934579,91.4893617,68.42105263,92,88.68894602,76.2345679,13.14285714,0.116233018,0.098198376,0.128948131,0.354888283,0.385181174,0.322531025,0.61191192,0.598643852,0.833859669,0.965802154,0.59593024,0.638066347,0.649993496,0.774099283,0.823846725,0.828582725,0.85458692,0.896157591,0.991116038,0.999790361,0.883766982,0.901801624,0.871051869,0.645111717,0.614818826,0.677468975,0.38808808,0.401356148,0.166140331,0.034197846,0.40406976,0.361933653,0.350006504,0.225900717,0.176153275,0.171417275,0.14541308,0.103842409,0.008883962,0.000209639,-1,1
11339,28.56560644,30.14711056,18.59524709,16.40523307,10.5650772,31.07730769,25.04709791,6.456373907,1.204053938,1.053941658,0.110943464,1.810424496,1.001781126,1.497287828,0.856747937,1.684773668,-1.216449831,1.857498727,1.132981495,0.285958705,-0.626308959,54.36705774,43.2174543,40.85246646,55.39410665,53.10464662,62.69970914,61.05747811,33.85365854,65.81141758,57.38031915,51.23042506,44.72906404,0.000406644,0.000182205,0.00037161,0.000563156,0.000617451,0.001200572,0.000392541,0.00327205,0.000146629,0.00034962,0.001065368,65.27777778,62.84829721,33.03730018,90.68100358,21.81372549,98.22335025,85.90425532,0.520216638,0.597014077,0.656111929,0.550998427,0.753890641,0.467323017,0.330035878,0.342093078,0.15750688,0.137413879,0.939763752,0.934307746,0.941496725,0.894361635,0.917317753,0.853056436,0.666055056,0.522686065,0.366050875,0.198801437,0.479783362,0.402985923,0.343888071,0.449001573,0.246109359,0.532676983,0.669964122,0.657906922,0.84249312,0.862586121,0.060236248,0.065692254,0.058503275,0.105638365,0.082682247,0.146943564,0.333944944,0.477313935,0.633949125,0.801198563,1,-1
11345,26.57720774,39.0194887,20.47413813,39.92721524,18.43208274,15.11007882,42.18382897,-8.450938359,-1.675865681,0.58363446,0.303925378,2.572344858,-0.001747437,1.370619983,1.442392408,-4.869093909,-0.836317565,-2.039845815,-0.858307875,1.038422382,1.857498727,44.192467,40.76198638,43.79745103,73.90572991,39.42631947,54.75314046,66.87010221,33.53873239,40.37685061,45.0676014,58.7965616,65.81141758,-0.00062979,-0.000791081,-0.00104302,-0.001303813,-0.001136387,0.000390999,-0.000513889,0.001815475,-0.000444633,-0.000719911,-0.000181836,13.68181818,70.63829787,67.04936854,90.74074074,34.90241102,65.4822335,81.26315789,0.330035878,0.342093078,0.15750688,0.137413879,0.161898094,0.145169438,0.232178744,0.450729931,0.525515756,0.820687829,0.666055056,0.522686065,0.366050875,0.198801437,0.204736116,0.364757799,0.714216669,0.92197994,0.983363193,0.997030353,0.669964122,0.657906922,0.84249312,0.862586121,0.838101906,0.854830562,0.767821256,0.549270069,0.474484244,0.179312171,0.333944944,0.477313935,0.633949125,0.801198563,0.795263884,0.635242201,0.285783331,0.07802006,0.016636807,0.002969647,-1,1
11372,40.34714828,45.94406995,27.85295095,19.5852026,33.57653583,31.29535305,18.64887082,19.18719055,2.759279475,1.528375012,-3.198761616,1.625933983,-3.076845609,-2.723033733,-0.107415255,8.790200034,-1.685262272,3.713755961,1.790294116,0.989205398,-0.622161066,68.1955571,70.1577764,47.56147161,47.11637296,37.02101311,40.03246128,39.14468713,57.78967868,78.94499549,57.33256351,57.5978162,56.79676985,0.002261663,0.001466897,0.001901695,0.00218321,0.002487175,-0.000850464,0.001547906,-0.000248994,0.001066371,-8.54E-05,-0.000956842,98.63429439,72.13438735,28.91326022,9.337349398,54.31596091,25.04545455,29.73593571,0.977571104,0.979726386,0.94235498,0.930703834,0.806299601,0.760501582,0.728181812,0.583674009,0.490966072,0.152779312,0.930841218,0.95841241,0.930125179,0.7749515,0.449641706,0.275542848,0.235502343,0.207146588,0.177748729,0.016308607,0.022428896,0.020273614,0.05764502,0.069296166,0.193700399,0.239498418,0.271818188,0.416325991,0.509033928,0.847220688,0.069158782,0.04158759,0.069874821,0.2250485,0.550358294,0.724457152,0.764497657,0.792853412,0.822251271,0.983691393,1,1
11373,44.40789331,46.72728273,26.98515819,20.76177252,31.60466965,33.0606007,19.23173825,16.31323841,3.734140871,1.466958634,-3.031339322,1.498091336,-3.189877321,-3.219345052,-0.003932239,9.179028065,-1.247583754,6.613185138,3.713755961,1.499276105,0.256897029,70.71450041,70.12908979,49.50619991,44.61904857,38.86308869,37.17124553,40.9986705,58.19672131,85.33378287,78.94499549,51.25523013,56.5433213,0.00285506,0.001325018,0.002038397,0.002610027,0.00294314,-0.000455431,0.001999998,0.000175114,0.001608837,0.000582467,-0.000563295,83.68666906,55.13833992,51.85577943,24.0625,45.60260586,16.95454545,59.12743972,0.979726386,0.94235498,0.930703834,0.806299601,0.760501582,0.728181812,0.583674009,0.490966072,0.152779312,0.028875472,0.95841241,0.930125179,0.7749515,0.449641706,0.275542848,0.235502343,0.207146588,0.177748729,0.016308607,0.000131087,0.020273614,0.05764502,0.069296166,0.193700399,0.239498418,0.271818188,0.416325991,0.509033928,0.847220688,0.971124528,0.04158759,0.069874821,0.2250485,0.550358294,0.724457152,0.764497657,0.792853412,0.822251271,0.983691393,0.999868913,1,-1
11396,39.18385962,19.04839495,45.42166061,14.75714002,55.40347965,33.99429602,33.27893381,4.850266378,1.695014262,0.031342063,3.959234508,0.496420359,4.931337067,1.307057876,-3.033636777,-1.015532138,1.985092483,-0.757924602,-0.415842761,0.179313301,-0.579679895,41.10063901,40.39045485,52.96478327,49.53519672,69.64651694,63.45885576,35.36160613,64.38467808,42.92763158,41.894061,41.0109432,29.08208297,-0.000430441,-0.000153662,-0.000236093,-0.000331975,-0.000237068,0.001552037,1.10E-05,0.002380467,0.000387992,0.00309037,0.003529694,37.77544596,52.00918485,12.29773463,45.59748428,42.2548121,89.00484532,56.50767987,0.030638475,0.079033018,0.154000073,0.210363192,0.250754058,0.22269824,0.263416658,0.381717682,0.549020517,0.624341862,0.815057417,0.924823387,0.973557108,0.970703345,0.925251962,0.789657073,0.80165059,0.885935367,0.94070171,0.962119227,0.969361525,0.920966982,0.845999927,0.789636808,0.749245942,0.77730176,0.736583342,0.618282318,0.450979483,0.375658138,0.184942583,0.075176613,0.026442892,0.029296655,0.074748038,0.210342927,0.19834941,0.114064633,0.05929829,0.037880773,-1,1
11580,32.50167332,13.66576977,21.90844231,30.87247322,32.83991905,27.66467378,36.15813137,1.918115257,0.576484662,0.046257388,-0.899282641,1.498400345,-1.284391899,-1.054114973,-0.658300636,1.19565444,-0.726142788,1.318186549,1.288358665,0.915784711,0.880194519,63.2814429,55.52532361,45.90696677,61.079396,39.67415116,34.11187356,34.05837481,45.66160521,72.47542449,68.09403862,62.66766021,51.86488388,0.000815453,0.000126257,0.000205102,0.000387852,0.000546974,-0.000816643,0.000493521,-0.001275394,0.000458006,0.000114717,-0.000355824,82.24956063,34.05405405,87.71929825,33.49282297,40.98360656,30,56.52173913,0.930637098,0.842479032,0.71822243,0.809370307,0.788531133,0.62879755,0.670999957,0.454422947,0.477577219,0.438698033,0.779785742,0.662546842,0.470768095,0.412087698,0.572404652,0.612889629,0.583124796,0.512027058,0.472218467,0.461709395,0.069362902,0.157520968,0.28177757,0.190629693,0.211468867,0.37120245,0.329000043,0.545577053,0.522422781,0.561301967,0.220214258,0.337453158,0.529231905,0.587912302,0.427595348,0.387110371,0.416875204,0.487972942,0.527781533,0.538290605,1,1
11614,31.59217062,13.58133606,19.79668469,22.31487769,32.08384763,62.2348757,20.62341526,1.680190581,0.432092513,-0.901819111,1.098476617,0.025645055,1.235311771,1.931896039,-0.193624579,-0.255371824,0.471591532,-0.207572645,-0.180893091,-0.127108407,-0.310651659,44.30467773,38.59307013,48.16715515,54.55044812,51.7898899,73.90385337,51.70100137,46.41744548,37.15277778,48.30132939,59.7577389,40.93078759,-0.000151891,-3.45E-05,-4.94E-05,-7.59E-05,-9.23E-05,0.001030939,-5.18E-05,0.00032903,6.61E-05,0.000310335,0.001441818,28.125,12.93103448,52.59067358,71.8875502,50.20746888,69.75881262,88.22553897,0.41852943,0.365439237,0.472142088,0.522682232,0.498593711,0.469095318,0.378704123,0.583193546,0.547801372,0.665145133,0.776008083,0.835634508,0.887346289,0.903207061,0.918676894,0.899882225,0.855354656,0.864474173,0.839523934,0.852671903,0.58147057,0.634560763,0.527857912,0.477317768,0.501406289,0.530904682,0.621295877,0.416806454,0.452198628,0.334854867,0.223991917,0.164365492,0.112653711,0.096792939,0.081323106,0.100117775,0.144645344,0.135525827,0.160476066,0.147328097,1,1
11753,29.49717742,32.329257,23.03967052,17.77952674,25.3257772,29.10093482,34.74640024,6.479412649,0.388410119,2.400686757,1.589775731,1.093963843,1.856118415,3.181203849,2.842338277,-0.697084602,0.294926483,-0.853448675,-0.961779785,-0.566373604,-0.041180994,40.04534038,57.39464362,45.30897271,59.63992475,46.41099753,66.26039581,56.93259788,42.00542005,42.09770115,37.36434109,44.29012346,45,-0.000383722,-6.83E-05,-0.000104431,-0.000254178,-0.000380213,0.003357625,-0.000215674,0.005462942,-0.000111009,5.93E-05,0.001262769,38.22894168,69.46039036,38.24451411,47.40484429,43.78818737,51.64319249,62.78688525,0.107224538,0.184990503,0.157993344,0.162322173,0.317740181,0.474515411,0.640795674,0.760426836,0.677843748,0.540596673,0.821199638,0.868534756,0.874007023,0.865092075,0.884523828,0.920480845,0.936413764,0.955159107,0.966092935,0.948872393,0.892775462,0.815009497,0.842006656,0.837677827,0.682259819,0.525484589,0.359204326,0.239573164,0.322156252,0.459403327,0.178800362,0.131465244,0.125992977,0.134907925,0.115476172,0.079519155,0.063586236,0.044840893,0.033907065,0.051127607,-1,1
11867,30.88500791,28.66602756,21.7635486,23.80491658,37.50451734,55.10166243,30.95421403,-3.856213845,-0.561255119,-0.151084629,-2.031177215,0.303589076,-3.572509902,-4.389753687,-1.927625443,0.779990436,0.620035741,1.290187948,1.007174399,0.816820321,0.982345529,64.04104128,54.06833609,57.65574062,45.98047977,48.90170237,35.66402957,44.39287153,64.79338843,78.34101382,68.12891674,69.67285588,64.12948381,0.00074443,5.07E-05,0.000156701,0.000283692,0.000404399,-0.004008854,0.000273874,-0.005066929,0.000438974,-0.00038175,-0.002611066,34.96143959,59.31283906,73.98753894,58.26086957,79.20353982,42.23140496,52.1945433,0.777809648,0.799498715,0.798559996,0.711877008,0.700674444,0.691228061,0.509638426,0.490183471,0.363160955,0.246295203,0.251177678,0.390367848,0.533131071,0.522537521,0.566526665,0.657739271,0.620313946,0.545950034,0.463364996,0.345050082,0.222190352,0.200501285,0.201440004,0.288122992,0.299325556,0.308771939,0.490361574,0.509816529,0.636839045,0.753704797,0.748822322,0.609632152,0.466868929,0.477462479,0.433473335,0.342260729,0.379686054,0.454049966,0.536635004,0.654949918,1,-1
11870,30.48680204,24.56287761,20.31706684,20.22631061,26.98313753,60.96862921,23.81221889,-4.014261845,-0.580893899,0.292451856,-1.508453239,0.082370695,-2.525244068,-4.152862013,-2.35043569,0.154417476,1.066482773,0.484913863,0.779990436,1.290187948,0.816820321,55.16245045,53.39833564,61.14055473,48.56171591,55.04759223,36.83259304,46.51618995,60.81871345,45.56962025,53.03983229,78.34101382,69.67285588,0.000485327,-1.27E-05,-1.87E-05,3.21E-05,0.000265001,-0.00417683,0.000199494,-0.005005983,0.000321778,-0.000121862,-0.00232539,27.76349614,65.91320072,82.24299065,28.125,95.20661157,55.40229885,7.950727884,0.711877008,0.700674444,0.691228061,0.509638426,0.490183471,0.363160955,0.246295203,0.389908946,0.560032003,0.628822788,0.522537521,0.566526665,0.657739271,0.620313946,0.545950034,0.463364996,0.345050082,0.388276489,0.526269108,0.707868862,0.288122992,0.299325556,0.308771939,0.490361574,0.509816529,0.636839045,0.753704797,0.610091054,0.439967997,0.371177212,0.477462479,0.433473335,0.342260729,0.379686054,0.454049966,0.536635004,0.654949918,0.611723511,0.473730892,0.292131138,-1,1
11929,28.86075279,25.38843412,45.55667358,29.93196247,42.33704097,21.72625626,25.84302694,-0.829436947,0.199663612,-0.919449519,1.557921737,-2.008377282,1.406541715,1.150550234,-0.380808092,-0.813421276,0.712208785,-1.087660104,-0.713099241,-0.304979234,-0.060624267,42.56706147,64.83841612,62.83952723,40.16960839,61.62370407,64.88982593,51.88504695,66.87598116,34.73917869,36.6940211,41.01910828,37.1389271,-0.000273646,-7.57E-05,-0.000180358,-0.00029356,-0.000353466,0.001156027,-0.000212197,-0.001699582,4.23E-05,0.000562561,0.001329733,44.62151394,90.86687307,80.93385214,59.0747331,32.94797688,86.72727273,52.77777778,0.049788602,0.047899996,0.255307699,0.463979347,0.221491496,0.389698463,0.40470327,0.532508742,0.662073971,0.712860466,0.506383901,0.492805142,0.659337202,0.849382341,0.87247915,0.887178839,0.876644267,0.909888257,0.939972688,0.960082088,0.950211398,0.952100004,0.744692301,0.536020653,0.778508504,0.610301537,0.59529673,0.467491258,0.337926029,0.287139534,0.493616099,0.507194858,0.340662798,0.150617659,0.12752085,0.112821161,0.123355733,0.090111743,0.060027312,0.039917912,-1,1
12085,36.90055025,67.10500856,27.36549482,22.91663743,30.06119415,29.58875825,32.49220903,-1.694355669,0.424531499,-1.955491846,-1.208656001,-1.329061724,-1.61513625,-2.178712249,-1.874194149,1.640466718,0.323593924,1.376809288,1.199325888,0.892830556,0.158798977,67.01284068,25.82757086,54.99303933,46.16556194,44.63323923,38.7563384,53.05409515,61.16642959,71.61997564,70.58080808,65.36912752,60.62992126,0.000696471,0.000205327,0.000304567,0.000465761,0.000691728,-0.002581671,0.000471873,-0.003395054,0.000453012,0.000118425,-0.000538241,96.65354331,42.54237288,66.7638484,45.3271028,97.04142012,10.82910321,59.60912052,0.854983754,0.858712083,0.821791522,0.787468444,0.591942116,0.649136604,0.689018323,0.525305368,0.478901203,0.340230234,0.820899629,0.771642269,0.756182916,0.762958251,0.503279531,0.377946642,0.38106884,0.41969138,0.391104119,0.261745022,0.145016246,0.141287917,0.178208478,0.212531556,0.408057884,0.350863396,0.310981677,0.474694632,0.521098797,0.659769766,0.179100371,0.228357731,0.243817084,0.237041749,0.496720469,0.622053358,0.61893116,0.58030862,0.608895881,0.738254978,1,1
12130,34.21832114,30.79162257,39.80218178,82.8541114,33.31092457,47.80769522,48.9707798,-1.570346433,0.217180929,-2.144537358,0.34679037,-3.293880162,1.135939258,2.593541515,1.317180281,-0.314035499,-1.203072964,0.14348695,0.284400514,0.120551595,-1.027304333,47.6570976,38.45964415,39.21686671,20.69275385,46.80169605,69.88950028,75.06008803,24.38402719,54.19354839,47.4241355,54.85893417,36.48535565,-0.000193859,-7.70E-05,-8.49E-05,-2.23E-05,7.65E-05,0.002075131,-2.64E-05,-0.000114244,-0.00021166,-0.000139212,0.001221202,31.20567376,38.62433862,22.5877193,21.3988343,21.68486739,48.12623274,73.65356623,0.567703283,0.610721995,0.765480261,0.764302747,0.463571331,0.481984091,0.296321852,0.265589195,0.5068487,0.509964381,0.947725085,0.941207312,0.944323392,0.944250087,0.862489956,0.790415639,0.711618064,0.585417231,0.701005019,0.805870182,0.432296717,0.389278005,0.234519739,0.235697253,0.536428669,0.518015909,0.703678148,0.734410805,0.4931513,0.490035619,0.052274915,0.058792688,0.055676608,0.055749913,0.137510044,0.209584361,0.288381936,0.414582769,0.298994981,0.194129818,1,1
